library_id,ordinal,feature_name,expression,expression_sha256,source,status
A158_QLIB_PINNED,102,CNTP30,"Mean($close>Ref($close, 1), 30)",ea6eeac1f1b894d0aa80b8031612a68253372c4a48a186ad90a3483268098488,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,103,CNTP60,"Mean($close>Ref($close, 1), 60)",db5bea980eb807f86af52347d09f3b5a99cb3941f79ba8aefc3a50d2b5249983,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,104,CNTN5,"Mean($close<Ref($close, 1), 5)",18616438f83b6dfbd8d207c88895c8d02bf93766eb9801ed350cfdda8f1340b6,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,105,CNTN10,"Mean($close<Ref($close, 1), 10)",cb12c8bc47bbdce3243b71bd82ad507862a8cab4f99dacc294ccb92a61785b9c,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,106,CNTN20,"Mean($close<Ref($close, 1), 20)",ccb5a5a86498fdacf3e497e87745c2ab8620259c59ec4d24f1d11e6934b58c63,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,107,CNTN30,"Mean($close<Ref($close, 1), 30)",13f756c2185c8242169957007cac40fa2a985d91875e1bb4d77bfbe0d58a8693,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,108,CNTN60,"Mean($close<Ref($close, 1), 60)",8c572c1badd07ecc1b91d2ec14638df2905110f0d945079d4e1a35c54aff5eb1,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,109,CNTD5,"Mean($close>Ref($close, 1), 5)-Mean($close<Ref($close, 1), 5)",dd678ad0a14084cbad0a55b27dd54a674edb128d112c57333ecf629c49e807de,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,110,CNTD10,"Mean($close>Ref($close, 1), 10)-Mean($close<Ref($close, 1), 10)",b67d1651608d49edf5a78a4c187e9b6ecbbf6c8612942049d137650f1c1ae959,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,111,CNTD20,"Mean($close>Ref($close, 1), 20)-Mean($close<Ref($close, 1), 20)",78d7419e7f77ab1c97d960487afe5d3374b47915eb847b9ca2bfb7918f146cf7,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,112,CNTD30,"Mean($close>Ref($close, 1), 30)-Mean($close<Ref($close, 1), 30)",dff6819636463def52e76f07dc06a2d0edb4c5b8a57df57b892778dbe2b92e0b,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,113,CNTD60,"Mean($close>Ref($close, 1), 60)-Mean($close<Ref($close, 1), 60)",7786413f43556b931eb90f4a36dfbe7d69669e870e9c81c760d0e9c94a84149d,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,114,SUMP5,"Sum(Greater($close-Ref($close, 1), 0), 5)/(Sum(Abs($close-Ref($close, 1)), 5)+1e-12)",e0bc506089586aaa6a955089e6f3a17da32d2569d091f6a6b67c1c099310eafb,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,115,SUMP10,"Sum(Greater($close-Ref($close, 1), 0), 10)/(Sum(Abs($close-Ref($close, 1)), 10)+1e-12)",72483c57886701920d0728ac2a1bd3370c0078ab506ef27a8acc970a3388d752,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,116,SUMP20,"Sum(Greater($close-Ref($close, 1), 0), 20)/(Sum(Abs($close-Ref($close, 1)), 20)+1e-12)",65e9025aaea0f837fd5eeabdb009628afc9d81e6c641daa420e4b46b76884912,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,117,SUMP30,"Sum(Greater($close-Ref($close, 1), 0), 30)/(Sum(Abs($close-Ref($close, 1)), 30)+1e-12)",e014f381c04729fe45eced3e211e97209fbf63553bd9f96fafe9f17a260bf201,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,118,SUMP60,"Sum(Greater($close-Ref($close, 1), 0), 60)/(Sum(Abs($close-Ref($close, 1)), 60)+1e-12)",50ca546ef06ef8d03e86a27f76278d4edc3644e9b0b974976ac9ff6e6299c28e,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,119,SUMN5,"Sum(Greater(Ref($close, 1)-$close, 0), 5)/(Sum(Abs($close-Ref($close, 1)), 5)+1e-12)",0aab06dc1c3b3cc5b78460c89a3680e3b73f8c1acd0c9438d2a1ff0a76713a1b,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,120,SUMN10,"Sum(Greater(Ref($close, 1)-$close, 0), 10)/(Sum(Abs($close-Ref($close, 1)), 10)+1e-12)",14528a871191cb272df4e4a03b3f17c0b477d844baf397a5c0de2530a360c5be,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,121,SUMN20,"Sum(Greater(Ref($close, 1)-$close, 0), 20)/(Sum(Abs($close-Ref($close, 1)), 20)+1e-12)",7c9bdfa2eabe77888e6f4bdda5b264c03d2f6b643343f9040af713c8a6e78827,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,122,SUMN30,"Sum(Greater(Ref($close, 1)-$close, 0), 30)/(Sum(Abs($close-Ref($close, 1)), 30)+1e-12)",5f572204e5ed3319bc4d6ce3e4c7cc52bc793e90b2e7096fc276af114ed8196b,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,123,SUMN60,"Sum(Greater(Ref($close, 1)-$close, 0), 60)/(Sum(Abs($close-Ref($close, 1)), 60)+1e-12)",06e5667adddb69c6d3708265b11ea2cd17c5494b5badd2261f0e6451c1d4a5f8,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,124,SUMD5,"(Sum(Greater($close-Ref($close, 1), 0), 5)-Sum(Greater(Ref($close, 1)-$close, 0), 5))/(Sum(Abs($close-Ref($close, 1)), 5)+1e-12)",8bce0a04d2673980d24a16ecb4907d20372acdbe51e2e4b1b358243f79cb5ec4,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,125,SUMD10,"(Sum(Greater($close-Ref($close, 1), 0), 10)-Sum(Greater(Ref($close, 1)-$close, 0), 10))/(Sum(Abs($close-Ref($close, 1)), 10)+1e-12)",ae4d0c769b162ac25d1947fa7bbe7a2ad1d9849bf230315ee71f6cd181b9a8e9,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,126,SUMD20,"(Sum(Greater($close-Ref($close, 1), 0), 20)-Sum(Greater(Ref($close, 1)-$close, 0), 20))/(Sum(Abs($close-Ref($close, 1)), 20)+1e-12)",f67acf542b82eb9353bbc11923140468bd95e24db67f61b2c9a610c2b850a819,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,127,SUMD30,"(Sum(Greater($close-Ref($close, 1), 0), 30)-Sum(Greater(Ref($close, 1)-$close, 0), 30))/(Sum(Abs($close-Ref($close, 1)), 30)+1e-12)",6f1300ead17daf0fac5efa6cddf757efa42537df3954784de8d35f5dc97b96d2,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,128,SUMD60,"(Sum(Greater($close-Ref($close, 1), 0), 60)-Sum(Greater(Ref($close, 1)-$close, 0), 60))/(Sum(Abs($close-Ref($close, 1)), 60)+1e-12)",fc3ca50696f233131829ac7c51e22bd386147e41607615e9f1ebdee8c541f996,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,129,VMA5,"Mean($volume, 5)/($volume+1e-12)",930d93b98754ee70c8c274d9438f1fdf106f481ebe75e6605693ae2a71ab55f3,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,130,VMA10,"Mean($volume, 10)/($volume+1e-12)",754636547cb6a6f59460488d7e9091e18d736f1d5a4a7ca373f9f2505dc21481,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,131,VMA20,"Mean($volume, 20)/($volume+1e-12)",ee8141821d87c18d8889c616726fa1691924f416750bdf072b1f5c4bf343eeb0,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,132,VMA30,"Mean($volume, 30)/($volume+1e-12)",23521ee57d0e951c428525a2c84504458ca418a01beaf5454caed1d64d9c2f9c,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,133,VMA60,"Mean($volume, 60)/($volume+1e-12)",8f9e50593caab877bf7eaa469abdad3565273701f88987fac136cfda9cb1bbbb,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,134,VSTD5,"Std($volume, 5)/($volume+1e-12)",6a080bd4662b4d76d47521725da10a942729c9913e9c4e86c39bca09c7084cf3,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,135,VSTD10,"Std($volume, 10)/($volume+1e-12)",e0ed2b31bded7dbe7182890d0b7f1be5260303888099827d0735ff5b63e756f0,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,136,VSTD20,"Std($volume, 20)/($volume+1e-12)",e6022ab65629d9e0cdbe2dc6f1d7b24b67fb86453d730c7a4578d96cddfb7f28,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,137,VSTD30,"Std($volume, 30)/($volume+1e-12)",eaa7cae72a15f8447154f510225c4cab3310e3d64878efce89f2cc0ed0dd4e49,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,138,VSTD60,"Std($volume, 60)/($volume+1e-12)",16ac100d1ebe02f90f35f9ec71039cbd7c78f44b507ff2d5ac602514774e0dd8,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,139,WVMA5,"Std(Abs($close/Ref($close, 1)-1)*$volume, 5)/(Mean(Abs($close/Ref($close, 1)-1)*$volume, 5)+1e-12)",de3609973aad51f247182591a4052d35f0e4d3f99f0e38dec5a76d1ccc5b7a70,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,140,WVMA10,"Std(Abs($close/Ref($close, 1)-1)*$volume, 10)/(Mean(Abs($close/Ref($close, 1)-1)*$volume, 10)+1e-12)",5962e6d70d0cde907276358853199c5785a7929948b91f337f5ed62e5e3d2c2a,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,141,WVMA20,"Std(Abs($close/Ref($close, 1)-1)*$volume, 20)/(Mean(Abs($close/Ref($close, 1)-1)*$volume, 20)+1e-12)",fe2ffa893b25e63ddf956af937dff5332fc7d500f222f10b3784b44b62510c44,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,142,WVMA30,"Std(Abs($close/Ref($close, 1)-1)*$volume, 30)/(Mean(Abs($close/Ref($close, 1)-1)*$volume, 30)+1e-12)",bdf7e0d60ac1b596aad9f8d9ef433648a3835b8e0cadfa97587be532b4408da3,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,143,WVMA60,"Std(Abs($close/Ref($close, 1)-1)*$volume, 60)/(Mean(Abs($close/Ref($close, 1)-1)*$volume, 60)+1e-12)",22bea28d826d790a303ceb8a9712c31ffe1dc5ecf058139e5fad8d9a6ca40d07,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,144,VSUMP5,"Sum(Greater($volume-Ref($volume, 1), 0), 5)/(Sum(Abs($volume-Ref($volume, 1)), 5)+1e-12)",3e1a65d90ff0429672e1a81d3e5d1864a48494d5dc5c38ffd7b470131f8c78ba,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,145,VSUMP10,"Sum(Greater($volume-Ref($volume, 1), 0), 10)/(Sum(Abs($volume-Ref($volume, 1)), 10)+1e-12)",8c6d930b8c065f890f31d7242bfa479fe2dece029c787cabb2e1f6623115e0bb,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,146,VSUMP20,"Sum(Greater($volume-Ref($volume, 1), 0), 20)/(Sum(Abs($volume-Ref($volume, 1)), 20)+1e-12)",4506cfa2c702e45f83ad43f7dc38cd9f2ca6ef536de443837a7c15d8ae8fd50e,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,147,VSUMP30,"Sum(Greater($volume-Ref($volume, 1), 0), 30)/(Sum(Abs($volume-Ref($volume, 1)), 30)+1e-12)",7ce6c1a69e608bd687c5f2bd5590fedab407d4b474f596e1f14962cd0cc90bf6,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,148,VSUMP60,"Sum(Greater($volume-Ref($volume, 1), 0), 60)/(Sum(Abs($volume-Ref($volume, 1)), 60)+1e-12)",c42567ccbab0432d738f005f030f2c2859204a706129a351d7f6b71feb956ab2,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,149,VSUMN5,"Sum(Greater(Ref($volume, 1)-$volume, 0), 5)/(Sum(Abs($volume-Ref($volume, 1)), 5)+1e-12)",12a5f6420b5836eb256173bf3548d80d28ea39947220c8bf8749d56448f9291b,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,150,VSUMN10,"Sum(Greater(Ref($volume, 1)-$volume, 0), 10)/(Sum(Abs($volume-Ref($volume, 1)), 10)+1e-12)",e56e02e4eca2623a2212f10c56d6cf88512f7af7655b71944082b218fbb2968f,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,151,VSUMN20,"Sum(Greater(Ref($volume, 1)-$volume, 0), 20)/(Sum(Abs($volume-Ref($volume, 1)), 20)+1e-12)",182e3c126c348a225caffaa157d8bd1069ad713b3fb0b86f1c91c6b65e564b0b,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,152,VSUMN30,"Sum(Greater(Ref($volume, 1)-$volume, 0), 30)/(Sum(Abs($volume-Ref($volume, 1)), 30)+1e-12)",0e60dbffcbea7c00e56e3d1f7a466246778040596b481e6f750562d0da3f7e4a,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,153,VSUMN60,"Sum(Greater(Ref($volume, 1)-$volume, 0), 60)/(Sum(Abs($volume-Ref($volume, 1)), 60)+1e-12)",c39ec17d1eae22043498a14218e132fb2e50e37b020f26f3a6d154b0c4e6c999,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,154,VSUMD5,"(Sum(Greater($volume-Ref($volume, 1), 0), 5)-Sum(Greater(Ref($volume, 1)-$volume, 0), 5))/(Sum(Abs($volume-Ref($volume, 1)), 5)+1e-12)",f5085aa3f45d8de3388400815f52f342cbedaf2c12ed7f710e28ba763bd2d9b3,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,155,VSUMD10,"(Sum(Greater($volume-Ref($volume, 1), 0), 10)-Sum(Greater(Ref($volume, 1)-$volume, 0), 10))/(Sum(Abs($volume-Ref($volume, 1)), 10)+1e-12)",e464b4a60f8bca8e409caf985707e47723fac197a55c0a8eb305d92e106b784a,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,156,VSUMD20,"(Sum(Greater($volume-Ref($volume, 1), 0), 20)-Sum(Greater(Ref($volume, 1)-$volume, 0), 20))/(Sum(Abs($volume-Ref($volume, 1)), 20)+1e-12)",1e631527947db84b02a2fe6c3288af696e108a510d62e1e3640bc900771e3058,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,157,VSUMD30,"(Sum(Greater($volume-Ref($volume, 1), 0), 30)-Sum(Greater(Ref($volume, 1)-$volume, 0), 30))/(Sum(Abs($volume-Ref($volume, 1)), 30)+1e-12)",a620b51d8a6c8e4919e0c2b5dadcb2eb1f863ed6d2e636f0248c8ba5d8c97ed2,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A158_QLIB_PINNED,158,VSUMD60,"(Sum(Greater($volume-Ref($volume, 1), 0), 60)-Sum(Greater(Ref($volume, 1)-$volume, 0), 60))/(Sum(Abs($volume-Ref($volume, 1)), 60)+1e-12)",43e563db1ecd987b88ee3f24180a93a54c9d7fbb56541d29d20b2c0407b608ed,qlib.contrib.data.loader.Alpha158DL.get_feature_config,pinned
A360_QLIB_PINNED,1,CLOSE59,"Ref($close, 59)/$close",67faa0bef21e7416cfd91ce46c6ac3b8776e978e7cdbf713543831d2df948d59,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,2,CLOSE58,"Ref($close, 58)/$close",edac034070f321a3e3331d653987a157cbf46c8f06fbf14a6cdcc7f87a24ad9f,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,3,CLOSE57,"Ref($close, 57)/$close",e3ea3b416bef86828a498b8f333416f6c1bcc7cd838b9cc1667587612173981c,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,4,CLOSE56,"Ref($close, 56)/$close",c0e3825702b9ffa855a32dd70d3d165cc882cdac8e00d981b888cce46bfacd73,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,5,CLOSE55,"Ref($close, 55)/$close",b752c62805752a808770ae96f6cf5b6442d710e94f1254aab4dbe5b2b3eed8a7,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,6,CLOSE54,"Ref($close, 54)/$close",1ce9a90df80da07a438ce754018b7dfc36e3975c98b82522c224c8deee32204a,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,7,CLOSE53,"Ref($close, 53)/$close",62db2f05c70cf9d0e783d68c21825c211fc68348690445ffdbf4e11f1b45b003,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,8,CLOSE52,"Ref($close, 52)/$close",aa9f7e065954d81b1b471622308768fd8a12b0c9c1fda04f4e2bd7e081840f6b,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,9,CLOSE51,"Ref($close, 51)/$close",544532d46985f3a220d361791f951509caf0ff661b81310dd1ebce4d9b419d13,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,10,CLOSE50,"Ref($close, 50)/$close",b752dabbf060bb55de98ebe18b3195dad3b66da903c76d11531d09d53353d799,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,11,CLOSE49,"Ref($close, 49)/$close",37ae56d85c68ef7d72f687a6210592e748129fa587d41a024c69a909a230e6ae,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,12,CLOSE48,"Ref($close, 48)/$close",05a8e06b7fd653329d62498a78a063cf0a6514b69c80123ec84e802b11698a87,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,13,CLOSE47,"Ref($close, 47)/$close",e619113ab170b48722fc8e08c456634778480cf39b7df009796c837ca4b6fcd7,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,14,CLOSE46,"Ref($close, 46)/$close",05ad58fccfe1a5de8b7c6552b62098cae6e5782ca53f55336e12372ab156cc61,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,15,CLOSE45,"Ref($close, 45)/$close",9209eea52117992a1f8e3b69e684e7cbe62794c687641139632eb41836b43e48,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,16,CLOSE44,"Ref($close, 44)/$close",16345ef31576ce1afe0798a22169b74ae359f200c1bc5de7e8f71b7026318a5d,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,17,CLOSE43,"Ref($close, 43)/$close",e3790acbc4b763f4062396d3ca45f3221d5d35ced812e3da0befbd3f981567f7,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,18,CLOSE42,"Ref($close, 42)/$close",8d0017e84e0d04222eb426017017a0c8147d5c475ada05e2903d2730b8dc9044,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,19,CLOSE41,"Ref($close, 41)/$close",f48ec50df97aff4f9ec203eadc062218c9c6f3b38a0bf7e574801d714af4b536,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,20,CLOSE40,"Ref($close, 40)/$close",4d3e00326e44cf0bd9c82577ab3a76e0c566d430d13a3609af72dcfab2c87d7e,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,21,CLOSE39,"Ref($close, 39)/$close",83a8cb992d0e095656bc401054f2b81a66c22dec4a4536db911c9e460c68a4df,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,22,CLOSE38,"Ref($close, 38)/$close",5b5267fefee8bc60da5380b20d844bcd8f12d48451ade387658405b1c42fecca,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,23,CLOSE37,"Ref($close, 37)/$close",5183c4a0ab24eaf8315fd777f8a035a7cbf767dd87f984ebdbe5bd9ed857c4dd,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,24,CLOSE36,"Ref($close, 36)/$close",b12068078660b23dd1e6775363d3fa831c9b8874bc1d022415b1ee0ad539c9d8,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,25,CLOSE35,"Ref($close, 35)/$close",92c1d50aba9cda7fd4357ac2c0f5bf2b6b234ea2634032184c7914b0a4169c33,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,26,CLOSE34,"Ref($close, 34)/$close",f692367d5ef1d2ccf0a58f18f4162dc959cdb443fcd990f39cf8d875f0cb93c9,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,27,CLOSE33,"Ref($close, 33)/$close",12edc147a548870032804c968b856d3f762d21322fc1c00428790f158acd4fb6,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,28,CLOSE32,"Ref($close, 32)/$close",50eb3ab99f029754f92e115265c5aeeb2fefc84fd148866a58c850a16f49b2db,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,29,CLOSE31,"Ref($close, 31)/$close",99971b6f8564e2e18fe26550c7e36a02366f7949151e2eac1bddac384b16d52d,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,30,CLOSE30,"Ref($close, 30)/$close",285b9c3a1bf00198a8b2778a22145fb84d34b9c1d99948b8eca3ce453c5419f2,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,31,CLOSE29,"Ref($close, 29)/$close",3a1d31d6d99d2c4ccedb5407487e0073ace0cd38f8c451970d0976b09cf59fb1,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,32,CLOSE28,"Ref($close, 28)/$close",32e9d5e30de7843f3236210c04e9c6b9559f83b73c0c3c76dcbd1453a9be73ad,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,33,CLOSE27,"Ref($close, 27)/$close",d3105d77ed7b9626feea14f37469d16cccd524b403255970767bbfe82806ce3e,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,34,CLOSE26,"Ref($close, 26)/$close",f8f593b0499c334cb4d17a1c6b82a1b3b01395f967a3138b2e082c0d0d6d38c0,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,35,CLOSE25,"Ref($close, 25)/$close",e5bf1d0d55348f36dc3150a9927fd5cbe42c4c40cd2020adec90a44100613231,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,36,CLOSE24,"Ref($close, 24)/$close",a70edb8dcf005e6b4eb3279a396f8fcbbf2fd6aa7e9ae016cdcfc0a65ed49f10,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,37,CLOSE23,"Ref($close, 23)/$close",c3a788aae19b454611b3201061c6643f2507785b5f2860c26575203f36bfb9f7,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,38,CLOSE22,"Ref($close, 22)/$close",4e3b6b7e4c7ad5235f0b42fd3bce984ba0c1a5ea91442bf24c733e86e40dd6eb,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,39,CLOSE21,"Ref($close, 21)/$close",41667fcdb1705c0c4ea2f1a99e3a6057260c1df45361f358b1fc9e85b0aa722d,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,40,CLOSE20,"Ref($close, 20)/$close",d585acedcecd8d3de30612d26b4891a04bf5b7485b6eafacb3142aa4964380c0,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,41,CLOSE19,"Ref($close, 19)/$close",88a55a427ad800625390722ca9cb0c788ebab83f4431d1606bae89784234183e,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,42,CLOSE18,"Ref($close, 18)/$close",7fee7f506f120a0fa68b146d510e28363bc0275c1e44a921f106dc7fa8a48767,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,43,CLOSE17,"Ref($close, 17)/$close",b77ae4ba52a489b104f7450f175ccc596b1b4a207ec7096a6c6a75c1dacf40dc,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,44,CLOSE16,"Ref($close, 16)/$close",236dcb79c641dd4dca21d82ab41526ce1961cc59b96a6ed2ec6e17a773c78b39,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,45,CLOSE15,"Ref($close, 15)/$close",04285e5c1d95d49c6f8b86d428653b81aff399429d242d6402b20ccec4c6a9bc,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,46,CLOSE14,"Ref($close, 14)/$close",335e3ebe0ba0d3711d1c204ac83b21654fb58396b48da35e2023cf8438f5db7d,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,47,CLOSE13,"Ref($close, 13)/$close",611331579a94f3c1b5410c757243bd0cf4649b1b47a904e0c0c60b321594c29d,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,48,CLOSE12,"Ref($close, 12)/$close",9589e8b526161c6edc0ece21eace808823e572e9b5a1cc2ecf6a35ed22eb7a7b,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
A360_QLIB_PINNED,49,CLOSE11,"Ref($close, 11)/$close",37c8d6776f7e68650c87acb08241da81f87dea23c7742400f919b9816c88df61,qlib.contrib.data.loader.Alpha360DL.get_feature_config,pinned
