launch_episode_id,instrument,episode_start_signal_date,episode_first_execution_date,launch_effective_date,episode_end_signal_date,episode_reset_reason,event_count,executable_event_count,launch_detector_version,launch_detector_config_hash
EP2_LAUNCH_DETECTOR_V0_SH600023_20210908_521f443130,SH600023,2021-09-08,2021-09-09,2021-09-09,2021-10-18,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600023_20230414_9390be61e6,SH600023,2023-04-14,2023-04-17,2023-04-17,2023-05-29,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600023_20231208_e520428315,SH600023,2023-12-08,2023-12-11,2023-12-11,2024-01-31,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600025_20190221_74961bfd47,SH600025,2019-02-21,2019-02-22,2019-02-22,2019-04-04,ended_after_no_signal_gap,5,5,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600025_20200629_f387fd917e,SH600025,2020-06-29,2020-06-30,2020-06-30,2020-08-05,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600025_20200819_ac5f3f2cb6,SH600025,2020-08-19,2020-08-20,2020-08-20,2020-10-14,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600025_20201130_b276754ba8,SH600025,2020-11-30,2020-12-01,2020-12-01,2020-12-28,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600025_20210311_7a1a69f86d,SH600025,2021-03-11,2021-03-12,2021-03-12,2021-04-20,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600025_20210906_df35e2d535,SH600025,2021-09-06,2021-09-07,2021-09-07,2021-10-27,ended_after_no_signal_gap,5,5,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600025_20220510_75ac781081,SH600025,2022-05-10,2022-05-11,2022-05-11,2022-06-10,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600026_20230309_d6af9811a3,SH600026,2023-03-09,2023-03-10,2023-03-10,2023-04-07,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600026_20240930_eacad691bb,SH600026,2024-09-30,,,2024-11-04,non_executable_all_events,1,0,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600026_20250908_1578601e04,SH600026,2025-09-08,2025-09-09,2025-09-09,2025-10-14,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600026_20251030_ef64459c80,SH600026,2025-10-30,2025-10-31,2025-10-31,2025-11-27,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600027_20230426_f174950245,SH600027,2023-04-26,2023-04-27,2023-04-27,2023-06-09,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600027_20240103_2aa3e36046,SH600027,2024-01-03,2024-01-04,2024-01-04,2024-01-31,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600028_20180104_469bbaecdb,SH600028,2018-01-04,2018-01-05,2018-01-05,2018-02-28,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600028_20180926_9ef9125db9,SH600028,2018-09-26,2018-09-27,2018-09-27,2018-10-31,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600028_20190225_14333df4c8,SH600028,2019-02-25,2019-02-26,2019-02-26,2019-04-03,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600028_20210218_7ccd09a6c4,SH600028,2021-02-18,2021-02-19,2021-02-19,2021-03-23,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600028_20210909_2cc245f34e,SH600028,2021-09-09,2021-09-10,2021-09-10,2021-10-18,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600028_20220609_4fdec5d226,SH600028,2022-06-09,2022-06-10,2022-06-10,2022-07-07,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600028_20230302_fca00ed1af,SH600028,2023-03-02,2023-03-03,2023-03-03,2023-04-11,ended_after_no_signal_gap,6,6,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600028_20240125_3202ad75cd,SH600028,2024-01-25,2024-01-26,2024-01-26,2024-03-05,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600028_20240827_2927814f4c,SH600028,2024-08-27,2024-08-28,2024-08-28,2024-09-26,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600028_20241008_5035849932,SH600028,2024-10-08,2024-10-09,2024-10-09,2024-11-05,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600028_20251119_813fd5df24,SH600028,2025-11-19,2025-11-20,2025-11-20,2025-12-17,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600028_20251230_729972b3bb,SH600028,2025-12-30,2025-12-31,2025-12-31,2026-01-29,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600029_20171101_68cfea901b,SH600029,2017-11-01,2017-11-02,2017-11-02,2017-12-12,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600029_20190222_9d93de41a5,SH600029,2019-02-22,2019-02-25,2019-02-25,2019-03-25,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600029_20190404_586530bd15,SH600029,2019-04-04,2019-04-08,2019-04-08,2019-05-08,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600029_20191104_455fa7071c,SH600029,2019-11-04,2019-11-05,2019-11-05,2019-12-02,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600029_20200812_633e56fafb,SH600029,2020-08-12,2020-08-13,2020-08-13,2020-10-13,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600029_20210315_6e31db3cd1,SH600029,2021-03-15,2021-03-16,2021-03-16,2021-04-14,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600029_20211014_4e07766c72,SH600029,2021-10-14,2021-10-15,2021-10-15,2021-12-06,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600029_20220104_d14a08bae1,SH600029,2022-01-04,2022-01-05,2022-01-05,2022-02-09,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600029_20220210_5fd49c275d,SH600029,2022-02-10,2022-02-11,2022-02-11,2022-03-10,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600029_20221102_9c1567f228,SH600029,2022-11-02,2022-11-03,2022-11-03,2022-12-02,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600029_20221207_6fbdabc848,SH600029,2022-12-07,2022-12-08,2022-12-08,2023-01-11,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600029_20230810_249bb5db61,SH600029,2023-08-10,2023-08-11,2023-08-11,2023-09-07,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600029_20240927_c6b4f56981,SH600029,2024-09-27,2024-09-30,2024-09-30,2024-11-04,ended_after_no_signal_gap,2,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600029_20241210_4c66e27ebf,SH600029,2024-12-10,2024-12-11,2024-12-11,2025-01-08,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600029_20251020_1b595ca40d,SH600029,2025-10-20,2025-10-21,2025-10-21,2025-11-17,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600029_20251217_0507925b69,SH600029,2025-12-17,2025-12-18,2025-12-18,2026-01-16,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600030_20171121_f7b0fa5e7e,SH600030,2017-11-21,2017-11-22,2017-11-22,2017-12-20,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600030_20180116_52206f91a8,SH600030,2018-01-16,2018-01-17,2018-01-17,2018-02-28,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600030_20181022_07a52fba5b,SH600030,2018-10-22,2018-10-23,2018-10-23,2018-11-29,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600030_20190218_53065feb2a,SH600030,2019-02-18,2019-02-19,2019-02-19,2019-04-04,ended_after_no_signal_gap,6,6,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600030_20191230_123c9b4c81,SH600030,2019-12-30,2019-12-31,2019-12-31,2020-02-05,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600030_20200702_81eed3d274,SH600030,2020-07-02,2020-07-03,2020-07-03,2020-08-05,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600030_20210112_3396cb6a58,SH600030,2021-01-12,2021-01-13,2021-01-13,2021-02-09,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600030_20210831_2219bd1ec8,SH600030,2021-08-31,2021-09-01,2021-09-01,2021-10-08,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600030_20220615_2097397085,SH600030,2022-06-15,2022-06-16,2022-06-16,2022-07-13,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600030_20221201_5130467037,SH600030,2022-12-01,2022-12-02,2022-12-02,2023-01-03,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600030_20230116_76b2cba3c4,SH600030,2023-01-16,2023-01-17,2023-01-17,2023-02-20,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600030_20230508_2175fc6d38,SH600030,2023-05-08,2023-05-09,2023-05-09,2023-06-06,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600030_20230728_31214df084,SH600030,2023-07-28,2023-07-31,2023-07-31,2023-09-01,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600030_20240722_a8453a0397,SH600030,2024-07-22,2024-07-23,2024-07-23,2024-08-19,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600030_20240924_906715c282,SH600030,2024-09-24,2024-09-25,2024-09-25,2024-11-06,ended_after_no_signal_gap,6,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600030_20241108_d47c3e6526,SH600030,2024-11-08,2024-11-11,2024-11-11,2024-12-06,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600030_20250625_e5da697409,SH600030,2025-06-25,2025-06-26,2025-06-26,2025-09-15,ended_after_no_signal_gap,5,5,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600031_20171113_526e4d8e9b,SH600031,2017-11-13,2017-11-14,2017-11-14,2017-12-15,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600031_20180102_af627bb79c,SH600031,2018-01-02,2018-01-03,2018-01-03,2018-01-30,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600031_20180807_789eb898a6,SH600031,2018-08-07,2018-08-08,2018-08-08,2018-09-04,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600031_20190222_31fcc81048,SH600031,2019-02-22,2019-02-25,2019-02-25,2019-04-01,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600031_20200302_4e8d3ac3fc,SH600031,2020-03-02,2020-03-03,2020-03-03,2020-03-30,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600031_20210107_6efa15a48e,SH600031,2021-01-07,2021-01-08,2021-01-08,2021-02-09,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600031_20220701_321cf2d123,SH600031,2022-07-01,2022-07-04,2022-07-04,2022-07-29,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600031_20221209_327783bc00,SH600031,2022-12-09,2022-12-12,2022-12-12,2023-01-09,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600031_20230213_aee03880cc,SH600031,2023-02-13,2023-02-14,2023-02-14,2023-03-20,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600031_20240325_5391dea870,SH600031,2024-03-25,2024-03-26,2024-03-26,2024-05-14,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600031_20240930_bb0db9ab8c,SH600031,2024-09-30,2024-10-09,2024-10-09,2024-11-05,ended_after_no_signal_gap,2,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600031_20250228_e20085fdb2,SH600031,2025-02-28,2025-03-03,2025-03-03,2025-04-08,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600031_20250722_f98ee3b886,SH600031,2025-07-22,2025-07-23,2025-07-23,2025-08-19,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600031_20250919_281c5fe274,SH600031,2025-09-19,2025-09-22,2025-09-22,2025-10-27,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600036_20171117_3692f33991,SH600036,2017-11-17,2017-11-20,2017-11-20,2017-12-15,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600036_20180921_209c799f40,SH600036,2018-09-21,2018-09-25,2018-09-25,2018-10-31,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600036_20190225_65988c53f2,SH600036,2019-02-25,2019-02-26,2019-02-26,2019-03-25,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600036_20190329_3629c60eb8,SH600036,2019-03-29,2019-04-01,2019-04-01,2019-04-29,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600036_20190620_49b561c8f3,SH600036,2019-06-20,2019-06-21,2019-06-21,2019-07-18,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600036_20200703_244cc70bf1,SH600036,2020-07-03,2020-07-06,2020-07-06,2020-08-04,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600036_20210115_8a5f1a91a4,SH600036,2021-01-15,2021-01-18,2021-01-18,2021-02-19,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600036_20210525_c65b597ba3,SH600036,2021-05-25,2021-05-26,2021-05-26,2021-06-23,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600036_20230130_5ab1f10313,SH600036,2023-01-30,2023-01-31,2023-01-31,2023-02-27,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600036_20230728_03a431de9e,SH600036,2023-07-28,2023-07-31,2023-07-31,2023-08-28,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600036_20240926_b5065979b7,SH600036,2024-09-26,2024-09-27,2024-09-27,2024-11-05,ended_after_no_signal_gap,3,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600036_20250710_45480aa4eb,SH600036,2025-07-10,2025-07-11,2025-07-11,2025-08-07,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600039_20221021_91a6789998,SH600039,2022-10-21,2022-10-24,2022-10-24,2022-11-18,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600039_20230131_0e8c36d4f5,SH600039,2023-01-31,2023-02-01,2023-02-01,2023-03-01,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600039_20230331_85707ba239,SH600039,2023-03-31,2023-04-03,2023-04-03,2023-05-08,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
